time,qq_id,nick_name,qq_name,content
2025/3/4,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:replyid=907668391]如果是你的话w那得容我想想了[CQ:atqq=1981054243]
2025/3/4,1146922247,外交鬼才,小野寺 日向『,以我为首，我带了软弹枪
2025/3/4,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1614808042][CQ:atqq=1934942917] 重庆五小区
2025/3/4,2450909379,FantasyEternity,Fantasia（幻想曲,不赖
2025/3/4,2179525619,_-LuckyStar-Kagami-,,✓
2025/3/4,2779387088,Remygred,JMComic2（1095346,跑操难道不是规定校服吗
2025/3/4,2635704953,光迹·梦世,光迹·梦世,然后打110十五分钟没来，我老师再直接举报到市里，然后110打回来质问：你为什么举报
2025/3/4,2179525619,_-LuckyStar-Kagami-,,你就搜吧，包有生活的
2025/3/4,1146922247,外交鬼才,小野寺 日向『,然后蝴蝶刀
2025/3/4,3790312003,若木,大祥老师（初音,我们是除了跑操不管衣服
2025/3/4,1146922247,外交鬼才,小野寺 日向『,弹弓
2025/3/4,1416004218,蓝雪冰儿,蓝雪冰儿（,我们是除了跑操不管衣服
2025/3/4,3790312003,若木,大祥老师（初音,但跑操一定校服
2025/3/4,1146922247,外交鬼才,小野寺 日向『,小型冲锋水弹枪
2025/3/4,1146922247,外交鬼才,小野寺 日向『,事情开始不对了
2025/3/4,2179525619,_-LuckyStar-Kagami-,,水弹和bb弹我也玩过
2025/3/4,1146922247,外交鬼才,小野寺 日向『,跑操变成战斗了
2025/3/4,2891472855,竹子林,,我们是啥都不管知识大家普遍都是老师孩子会穿校服
2025/3/4,2136352832,狂简 Lillia Asplay,,[CQ:replyid=2126804622][CQ:atqq=2779387088] 你要是像hc一样猛也能不平淡
2025/3/4,2635704953,光迹·梦世,光迹·梦世,然后我老师就说那我继续举报到省里，他们才来
2025/3/4,2179525619,_-LuckyStar-Kagami-,,水弹还好吧也不痛，比bb弹好（）
2025/3/4,2246407023,观梦泉,观梦泉（有🧊,校服？
2025/3/4,1146922247,外交鬼才,小野寺 日向『,然后有的人拿手拉
2025/3/4,2146330162,Zernd,群英雄，无偿帮,[CQ:replyid=506466384][CQ:atqq=2635704953] 哈人😦哪里的啊
2025/3/4,1146922247,外交鬼才,小野寺 日向『,有的人就开始连发
2025/3/4,1727979948,危険な,八月,跑操规定校服
2025/3/4,1727979948,危険な,八月,呜呜呜
2025/3/4,2246407023,观梦泉,观梦泉（有🧊,只有升旗穿
2025/3/4,1146922247,外交鬼才,小野寺 日向『,有的人一把
2025/3/4,2635704953,光迹·梦世,光迹·梦世,最后好像那个学生没救活
2025/3/4,1146922247,外交鬼才,小野寺 日向『,然后就有的人双持
2025/3/4,1146922247,外交鬼才,小野寺 日向『,直到我某次运动会
2025/3/4,2450909379,FantasyEternity,Fantasia（幻想曲,战战战战战！劲劲劲劲劲！
2025/3/4,1934942917,shiroko,,[CQ:replyid=1471022134][CQ:atqq=2179525619]衣服厚的话水弹打身上可能都没感觉（）
2025/3/4,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:replyid=1271981322][CQ:atqq=2635704953]
2025/3/4,1981054243,Ela_forever,Ela,什么时候上重机枪
2025/3/4,2891472855,竹子林,,搞笑的是我以前爱穿那种花裤衩，我班主任不让我穿，为此还打了我几板，之后我就都穿校服裤了
2025/3/4,1416004218,蓝雪冰儿,蓝雪冰儿（,惨
2025/3/4,2635704953,光迹·梦世,光迹·梦世,[CQ:replyid=1229266014][CQ:atqq=2146330162] 衡阳一个县城
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1932551894][CQ:atqq=1981054243] 12.7包有生活的
2025/3/5,3790312003,若木,大祥老师（初音,什么时候上活铁网（
2025/3/5,1146922247,外交鬼才,小野寺 日向『,把一把乖巧虎的98k（内部是金属的件）拿过去了
2025/3/5,2179525619,_-LuckyStar-Kagami-,,打成一块一块的
2025/3/5,3790312003,若木,大祥老师（初音,唉唉唉
2025/3/5,2635704953,光迹·梦世,光迹·梦世,诸位有没有听过中国小哥谭
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,我草
2025/3/5,3790312003,若木,大祥老师（初音,没抢到
2025/3/5,1146922247,外交鬼才,小野寺 日向『,然后终结了比赛
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,我想玩这个
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:replyid=796477192]什么地方[CQ:atqq=2635704953]
2025/3/5,2146330162,Zernd,群英雄，无偿帮,[CQ:replyid=796477192][CQ:atqq=2635704953] 哈人
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=796477192][CQ:atqq=2635704953] 感觉不少地方都能适用这个称呼
2025/3/5,3790312003,若木,大祥老师（初音,哈人
2025/3/5,2635704953,光迹·梦世,光迹·梦世,衡阳算一个
2025/3/5,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=D189E3836FAADCF5B7C19FAF1E9B866E.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQpca9tNRrzH6rHD7YsJdAIBaNGXxiWoQEg_woo1LGA_-XwiwMyBHByb2RQgL2jAVoQ5gEXJiK-QHsxcUMeX40yIQ&amp;rkey=CAISKKSBekjVG1fMSOG6NHxE5SEfMxA9oxeEShldXIrwPEJpVJYhYk7p3rQfile_size=20630]
2025/3/5,2179525619,_-LuckyStar-Kagami-,,我觉得我那在十几年前是算的
2025/3/5,2635704953,光迹·梦世,光迹·梦世,之前被查出来市人大代表全是贿赂上的
2025/3/5,2635704953,光迹·梦世,光迹·梦世,好像是15年
2025/3/5,1727979948,危険な,八月,我嘞个中国小哥谭
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=2072456837]哪里啊
2025/3/5,1727979948,危険な,八月,逆天了
2025/3/5,2779387088,Remygred,JMComic2（1095346,逆天
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,牛大了
2025/3/5,3790312003,若木,大祥老师（初音,这么夸张
2025/3/5,2146330162,Zernd,群英雄，无偿帮,[CQ:replyid=2072456837][CQ:atqq=2635704953] 所以扫黑除恶是对的
2025/3/5,2635704953,光迹·梦世,光迹·梦世,然后中央直接派人来了
2025/3/5,2891472855,竹子林,,哎哟你要说贪官那我湖南郴州可真不少啊
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,我觉得我那在十几年前是算的
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=2072456837][CQ:atqq=2635704953] 不如重庆市市委书记连着进去俩，公安局长基本全是重刑（）
2025/3/5,2635704953,光迹·梦世,光迹·梦世,[CQ:replyid=816090321][CQ:atqq=3790312003] 衡阳市
2025/3/5,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=7504F8F759711D2285D95BCFC6EBCF85.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTJgMQ2_YWvIOQCUWnRTNxgbHMeJhj5hwEg_woo0cSYnubwiwMyBHByb2RQgL2jAVoQQUf1Cq5nOZixU93kG8nD4A&amp;rkey=CAISKKSBekjVG1fMSOG6NHxE5SEfMxA9oxeEShldXIrwPEJpVJYhYk7p3rQfile_size=17401]
2025/3/5,1934942917,shiroko,,江西贪官也不少（）
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,我们前市长儿子开赌场和组织卖
2025/3/5,1981054243,Ela_forever,Ela,[CQ:replyid=293258629][CQ:atqq=2179525619] 重庆市市委书记可难说
2025/3/5,3790312003,若木,大祥老师（初音,我初中校长听说贪污进局子了
2025/3/5,1146922247,外交鬼才,小野寺 日向『,这就开始涉及政治了？
2025/3/5,2146330162,Zernd,群英雄，无偿帮,别扯什么有没有借机打压，反腐倡廉扫黑除恶确实是正确的
2025/3/5,1146922247,外交鬼才,小野寺 日向『,刚刚还在聊玩什么啊
2025/3/5,3790312003,若木,大祥老师（初音,但给保出来了
2025/3/5,2635704953,光迹·梦世,光迹·梦世,我县城到衡阳市区走高速一个小时
2025/3/5,1981054243,Ela_forever,Ela,重庆我不好说
2025/3/5,2146330162,Zernd,群英雄，无偿帮,是这个意思
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1567254816][CQ:atqq=1981054243] 确实是近十来年进去了俩
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:replyid=430395968]98k给我玩
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,有没有杠杆式步枪
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=430395968]在聊金牌得主
2025/3/5,1981054243,Ela_forever,Ela,[CQ:replyid=2004382739]是为什么呢
2025/3/5,2635704953,光迹·梦世,光迹·梦世,县城也就华科加武大这么大
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:imagesummary=&#91;动画表情&#93;file=9C18F2D016976FD66922FEFD7140BD70.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhR5u75o17N_1sNbpTzV54vwQUA5RBjHcCD_Ciib9Zq85vCLAzIEcHJvZFCAvaMBWhBUZE5vnSyNlH6690cq6ITk&amp;rkey=CAISKKSBekjVG1fMSOG6NHxE5SEfMxA9oxeEShldXIrwPEJpVJYhYk7p3rQfile_size=14407]
2025/3/5,2635704953,光迹·梦世,光迹·梦世,交通闭塞
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,在聊金牌得主
2025/3/5,1146922247,外交鬼才,小野寺 日向『,相机吃妆真的很严重
2025/3/5,1981054243,Ela_forever,Ela,在聊金牌得主
2025/3/5,1351151765,星歌,,断网了
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我发现了
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=240985913][CQ:atqq=1981054243] 难说，明面上是不干净，但是有一点暗地里的原因
2025/3/5,3790312003,若木,大祥老师（初音,好看啊
2025/3/5,2179525619,_-LuckyStar-Kagami-,,而且这俩还不太一样
2025/3/5,3790312003,若木,大祥老师（初音,漫画也好看
2025/3/5,1146922247,外交鬼才,小野寺 日向『,化的再浓一进手机相机就没了
2025/3/5,2179525619,_-LuckyStar-Kagami-,,这个真不能讲了
2025/3/5,3790312003,若木,大祥老师（初音,歌也好听
2025/3/5,2635704953,光迹·梦世,光迹·梦世,[CQ:replyid=89946222][CQ:atqq=2179525619] 是的
2025/3/5,1727979948,危険な,八月,我们高中校长进局子被保送出来了
2025/3/5,1981054243,Ela_forever,Ela,我的重庆舍友很讨厌小熊维尼就是这个原因
2025/3/5,1727979948,危険な,八月,这是什么道理
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,你什么时候出cos我给你摄影
2025/3/5,1351151765,星歌,,[CQ:imagesummary=&#91;动画表情&#93;file=45C4E84D0996037FBD9E81ABD2B2D93E.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQp4u74Fz4kqvulmoTqHBlFV1efjxiK3QUg_woo1d2Z4ObwiwMyBHByb2RQgL2jAVoQQ1FCLxnDKraI_UPu9P_BTw&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=93834]
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=1521426997][CQ:atqq=1981054243] 哈哈
2025/3/5,1727979948,危険な,八月,为什么贪了一千多万还能保送
2025/3/5,1146922247,外交鬼才,小野寺 日向『,最近在自己学化妆
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:replyid=1521426997][CQ:atqq=1981054243]？
2025/3/5,2179525619,_-LuckyStar-Kagami-,,这个不能再讲了
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=1521426997]hhhhh
2025/3/5,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=145481E936762A7023B1BCD42634536B.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRquJJOv0iJmsic-biksAP5usOF-xiYhAUg_wooubbK5-bwiwMyBHByb2RQgL2jAVoQMHh6XEo04O-oSjknCzfUYw&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=82456]
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,小熊维尼其实还是蛮可爱的
2025/3/5,1981054243,Ela_forever,Ela,当然他也有乐子的成分在
2025/3/5,3790312003,若木,大祥老师（初音,我需要动画元素
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,？
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,相思了
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:imagesummary=&#91;动画表情&#93;file=D99B427ADBC59931C9302F7BBE2A31F9.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSE5ZsvTxZdo2Qjb9-zCihUG32wNBi0qwwg_woo0aaC-ebwiwMyBHByb2RQgL2jAVoQu71vW9eKuZQlQF5TLjv83g&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=202164]
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:imagesummary=file=0ADAECDBA8B97DBC9770175FD4E04C98.jpgsub_type=0url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSCFNUmPlw6ZG3lGRPbOq4lFtev4RjDgggg_woovI2j-ebwiwMyBHByb2RQgL2jAVoQLq_dXocSn-_6Ococ_SOz2w&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=131395]
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:imagesummary=file=8EA42339D319869C0C9E3D0C3F7B75CD.jpgsub_type=0url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhT7hKGpBEob3BagZgiWoMiu8lZoZRiR8QYg_woozYuo-ebwiwMyBHByb2RQgL2jAVoQGyAJyvNg6imJWYgYRrq1JA&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=112785]
2025/3/5,1146922247,外交鬼才,小野寺 日向『,？
2025/3/5,2179525619,_-LuckyStar-Kagami-,,聊那个人是真相似了
2025/3/5,2779387088,Remygred,JMComic2（1095346,？
2025/3/5,1981054243,Ela_forever,Ela,主要是当时重庆涨工资雀食很快
2025/3/5,1146922247,外交鬼才,小野寺 日向『,每日一想
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,但是感觉不如跳跳虎
2025/3/5,2739743406,Sakura&#039;s Nagato,雪月风花,😨
2025/3/5,1981054243,Ela_forever,Ela,对的对的
2025/3/5,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=82B420ACD3C0E602E0705BC14428668C.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTSiZrBMI5gmEM1wBRv1C0TSw2MLxj3zxYg_woo2pCSh-fwiwMyBHByb2RQgL2jAVoQnwfwk6lHbjxT9EX_KdbTnA&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=370679]
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我什么时候可以长的像霓虹少女那么可爱
2025/3/5,2779387088,Remygred,JMComic2（1095346,yysy
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:replyid=856608341]只要你想就能做到
2025/3/5,3091097835,07,,[CQ:replyid=1379770465][CQ:atqq=1981054243] 老大你怎么是重庆的
2025/3/5,3091097835,07,,[CQ:imagesummary=&#91;动画表情&#93;file=AEBCA43542889E9C601958AB49C94EAA.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRGan9dPoWy0N_1lfNgw3_GLA6XrBjPjwUg_woomKaikufwiwMyBHByb2RQgL2jAVoQ-D0JWeGNSMZygjNS7E6P7w&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=83919]
2025/3/5,3091097835,07,,才知道
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,@Ela 老大你怎么是重庆的
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=856608341]just do it
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,才知道
2025/3/5,2179525619,_-LuckyStar-Kagami-,,这个人现在还搜的到吗
2025/3/5,1981054243,Ela_forever,Ela,我的重庆舍友给我科普的
2025/3/5,2779387088,Remygred,JMComic2（1095346,[CQ:replyid=856608341]你心目中的霓虹少女只存在于二次元[CQ:atqq=1146922247]
2025/3/5,1981054243,Ela_forever,Ela,我不是
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我真的在努力了
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=144368672]可以吧
2025/3/5,1981054243,Ela_forever,Ela,可以的
2025/3/5,3091097835,07,,[CQ:replyid=1143486730]噢噢看到了[CQ:atqq=1981054243]
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,[CQ:atqq=1981054243]宝贝你是哪里人
2025/3/5,2779387088,Remygred,JMComic2（1095346,现实中的样子你已经达到了[CQ:atqq=1146922247]
2025/3/5,1146922247,外交鬼才,小野寺 日向『,[CQ:replyid=1535692607][CQ:atqq=2779387088] 我说的是三次元的那种霓虹JK
2025/3/5,3091097835,07,,妈消息太多了
2025/3/5,1981054243,Ela_forever,Ela,[CQ:imagesummary=&#91;动画表情&#93;file=B2CB1F70655E863D12D6A349AABA7ED2.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSmahSUmy0exQMVyLUh5IaG5ZMtoRjxiwEg_wooxdPgpefwiwMyBHByb2RQgL2jAVoQrBpsLvGye-3hD1guhOKeKQ&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=17905]
2025/3/5,3091097835,07,,看不过来了
2025/3/5,3091097835,07,,[CQ:imagesummary=&#91;动画表情&#93;file=60AF61544A147A1CAED5E8B1B1C50E83.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhThTUdUa1MZjKCVIL_LwBv8Wu2gcRiRzQIg_woo9NWTqOfwiwMyBHByb2RQgL2jAVoQSlzKOQuIdEWu8_t_Bgji8g&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=42641]
2025/3/5,2779387088,Remygred,JMComic2（1095346,👍
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=113047461]唉唉，jk啊
2025/3/5,2635704953,光迹·梦世,光迹·梦世,[CQ:replyid=1147155078][CQ:atqq=3091097835] 其实一开始在聊悲惨的事
2025/3/5,1981054243,Ela_forever,Ela,[CQ:replyid=1447453621]www
2025/3/5,3091097835,07,,😧
2025/3/5,2635704953,光迹·梦世,光迹·梦世,后面聊了一段时间的红色
2025/3/5,2779387088,Remygred,JMComic2（1095346,什么时候才能看见真正的jk
2025/3/5,1146922247,外交鬼才,小野寺 日向『,有的老师真的素颜就像娃娃似的
2025/3/5,2635704953,光迹·梦世,光迹·梦世,然后就是不能涉及到话题了
2025/3/5,1146922247,外交鬼才,小野寺 日向『,太羡慕了
2025/3/5,2779387088,Remygred,JMComic2（1095346,😭
2025/3/5,2779387088,Remygred,JMComic2（1095346,我还没见过呢
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:replyid=113047461]我觉得你画的已经像一种jk了
2025/3/5,1146922247,外交鬼才,小野寺 日向『,[CQ:replyid=2021650867][CQ:atqq=2779387088] 我去年这个时候还可以成为JK
2025/3/5,2179525619,_-LuckyStar-Kagami-,,✓
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=684180613]你也可以
2025/3/5,1416004218,蓝雪冰儿,蓝雪冰儿（,你也可以
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,是不是你想要的不好说
2025/3/5,1981054243,Ela_forever,Ela,你已经是了
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=559837177][CQ:atqq=1981054243] 原来是ww吗
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:imagesummary=&#91;动画表情&#93;file=E4B302A986883AD322247634D6367970.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhTpIG1D4BQBLRbOfoagaCT4FmUWqxj7jRAg_woovMyP1OfwiwMyBHByb2RQgL2jAVoQmHrC6w6eJqgCJFz6RDMXHA&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=263931]
2025/3/5,2779387088,Remygred,JMComic2（1095346,[CQ:replyid=1617256453][CQ:atqq=1146922247] 为什么现在不行了
2025/3/5,602595102,天丛云,,"[CQ:jsondata={""ver"":""1.0.0.19""&#44;""prompt"":""&#91;QQ小程序&#93;【TV动画】败犬女主太多了！第二季 制作决定 情报告知【MCE汉化组】""&#44;""config"":{""type"":""normal""&#44;""width"":0&#44;""height"":0&#44;""forward"":1&#44;""autoSize"":0&#44;""ctime"":1741104492&#44;""token"":""27bf3883dd61e0377075d350e70d5072""}&#44;""needShareCallBack"":false&#44;""app"":""com.tencent.miniapp_01""&#44;""view"":""view_8C8E89B49BE609866298ADDFF2DBABA4""&#44;""meta"":{""detail_1"":{""appid"":""1109937557""&#44;""appType"":0&#44;""title"":""哔哩哔哩""&#44;""desc"":""【TV动画】败犬女主太多了！第二季 制作决定 情报告知【MCE汉化组】""&#44;""icon"":""http:\/\/miniapp.gtimg.cn\/public\/appicon\/432b76be3a548fc128acaa6c1ec90131_200.jpg""&#44;""preview"":""i0.hdslb.com\/bfs\/share_ttl\/b5e31cc3f7bbda1dc92bd491d02b8847cc93a1d2.jpg""&#44;""url"":""m.q.qq.com\/a\/s\/6c092884967003bb731ab28ce8ba8fc8""&#44;""scene"":1036&#44;""host"":{""uin"":602595102&#44;""nick"":""天丛云""}&#44;""shareTemplateId"":""8C8E89B49BE609866298ADDFF2DBABA4""&#44;""shareTemplateData"":{}&#44;""qqdocurl"":""https:\/\/b23.tv\/YoT5knO?share_medium=android&amp;share_source=qq&amp;bbid=XUC3990C5CF7F454D39C786C9B8966A6EB1A5&amp;ts=1741104492146""&#44;""showLittleTail"":""""&#44;""gamePoints"":""""&#44;""gamePointsUrl"":""""&#44;""shareOrigin"":0}}}]"
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=855220136]已经是了
2025/3/5,1146922247,外交鬼才,小野寺 日向『,现在可以试试女大
2025/3/5,3790312003,若木,大祥老师（初音,所以不行了
2025/3/5,2779387088,Remygred,JMComic2（1095346,原来如此
2025/3/5,1934942917,shiroko,,[CQ:atqq=1416004218]我好像在宿舍楼群看到你了😨
2025/3/5,3091097835,07,,试试女大
2025/3/5,3091097835,07,,😋
2025/3/5,1351151765,星歌,,[CQ:replyid=1804808886][CQ:atqq=1934942917] 哦草
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=1804808886]盒？
2025/3/5,1351151765,星歌,,盒
2025/3/5,1146922247,外交鬼才,小野寺 日向『,盒
2025/3/5,2146330162,Zernd,群英雄，无偿帮,盒
2025/3/5,2779387088,Remygred,JMComic2（1095346,盒
2025/3/5,3091097835,07,,盒
2025/3/5,1351151765,星歌,,而且他妈的怎么还有宿舍楼群
2025/3/5,1981054243,Ela_forever,Ela,盒
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,不赖
2025/3/5,2779387088,Remygred,JMComic2（1095346,[CQ:replyid=193860344][CQ:atqq=1351151765] 难道没有吗
2025/3/5,3091097835,07,,今天才盒了一个群u
2025/3/5,3091097835,07,,😋
2025/3/5,3091097835,07,,开心
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,有的兄弟有的
2025/3/5,2179525619,_-LuckyStar-Kagami-,,我本来以为你群不会有什么人知道的😨
2025/3/5,2779387088,Remygred,JMComic2（1095346,[CQ:imagesummary=&#91;动画表情&#93;file=B09FA81C9F4037CFEF8A23DBD84339A9.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhQb5X9ErlR6yjjhXsSK4jzeOJkykxjWjlgg_woo9MCM9efwiwMyBHByb2RQgL2jAVoQ895pT655NkLlG3TAaECB5g&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=1443670]
2025/3/5,1146922247,外交鬼才,小野寺 日向『,但是现在在搞大正风
2025/3/5,1351151765,星歌,,？
2025/3/5,1351151765,星歌,,有吗？
2025/3/5,1981054243,Ela_forever,Ela,诶 到底是哪个宿舍楼群被辅导员封禁了呢
2025/3/5,3790312003,若木,大祥老师（初音,唉唉，还没线下盒过群友
2025/3/5,1351151765,星歌,,我怎么没加过
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我线下经常被盒
2025/3/5,602595102,天丛云,,你们都给我来沁苑
2025/3/5,2179525619,_-LuckyStar-Kagami-,,[CQ:replyid=456901669]原来大家都这么喜欢见证啊（）
2025/3/5,602595102,天丛云,,[CQ:imagesummary=&#91;动画表情&#93;file=D5775722DA080AEC73A12ADEC7CD1B28.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhSMIWlB-kuIJg2LxxoNSRi_mPocIBj5kSkg_woo2o2mgejwiwMyBHByb2RQgL2jAVoQtXsRUTiU_vXmiJjBg1IhvA&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=674041]
2025/3/5,2891472855,竹子林,,发生甚么事了
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:imagesummary=&#91;动画表情&#93;file=B54F23F6F544E398160CE2C9CADF9720.jpgsub_type=1url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhT7BhB5Xuq8hWygk2BDOsa87wylpxj_sQIg_woolouEhejwiwMyBHByb2RQgL2jAVoQ_8VoZZrkWbh0Y-alfuxjCw&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=39167]
2025/3/5,602595102,天丛云,,[CQ:imagesummary=file=9D1C76681B8984D5A59B559945DDF5DA.jpgsub_type=0url=https://multimedia.nt.qq.com.cn/download?appid=1407&amp;fileid=EhRYsXeEekio2DfipJbeUI_3pf9PyxjNggEg_wooqP-YhejwiwMyBHByb2RQgL2jAVoQNsJ_7eHlcUcuofGysYEwUA&amp;rkey=CAQSKAB6JWENi5LM6kDsMKX-FwQxthI59yNk_gDjtEyPaSFc-C_YHrGEIjIfile_size=16717]
2025/3/5,2779387088,Remygred,JMComic2（1095346,[CQ:replyid=1667618482][CQ:atqq=1981054243] ？
2025/3/5,1146922247,外交鬼才,小野寺 日向『,这就不得不提我百分百遇群友被盒的情况了
2025/3/5,3790312003,若木,大祥老师（初音,[CQ:replyid=782036217]男生宿舍必备
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我们不见证
2025/3/5,2450909379,FantasyEternity,Fantasia（幻想曲,[CQ:replyid=2047338967]史
2025/3/5,1146922247,外交鬼才,小野寺 日向『,我们很安静
